searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
FUNKO POP STAR WARS POWER OF THE GALAXY AHSOKA,15,2024-04-21,30.0,49.99,35.33,$40.00,$-8.91,$45.46,https://quickchart.io/chart/render/sf-638e0dbd-30fb-48c3-a65e-2cbafa917bc7
GALAX GEFORCE RTX 4090 SG,22,2024-04-23,1199.99,1950.0,1561.54,$2000.00,$-625.84,$2272.73,https://quickchart.io/chart/render/sf-7aac3ab1-8e0f-4bb7-8460-5d85170937a0
GIGABYTE GEFORCE RTX 4080 AORUS MASTER,7,2024-04-17,969.99,1599.0,1115.31,$1500.00,$-518.53,$1704.55,https://quickchart.io/chart/render/sf-47d7c8f2-89a3-416d-b7af-5b4917524787
GIGABYTE GEFORCE RTX 4080 GAMING OC,13,2024-04-21,870.0,1389.99,969.06,$1500.00,$-647.23,$1704.55,https://quickchart.io/chart/render/sf-3ed5efe9-0366-4ee2-9d88-bc71b8074946
GIGABYTE GEFORCE RTX 4080 SUPER AERO OC,12,2024-04-17,983.6,1550.0,1281.65,$1500.00,$-372.15,$1704.55,https://quickchart.io/chart/render/sf-9074fb07-2369-4594-8789-ad766c018318
GIGABYTE GEFORCE RTX 4080 SUPER WINDFORCE V2,15,2024-04-15,999.99,1299.89,1151.59,$1500.00,$-486.60,$1704.55,https://quickchart.io/chart/render/sf-907e7648-7592-4447-8532-1d3e27f58a0a
GIGABYTE GEFORCE RTX 4090 AERO OC,20,2024-04-22,1400.0,1900.0,1609.9,$2200.00,$-783.29,$2500.00,https://quickchart.io/chart/render/sf-8b757286-9e48-4792-86bd-b7baa5f79b4f
GIGABYTE GEFORCE RTX 4090 AORUS MASTER,13,2024-04-18,1525.0,2695.08,1952.75,$2200.00,$-481.58,$2500.00,https://quickchart.io/chart/render/sf-bcfab379-d799-4ee6-84f8-67e8e57d9f33
GIGABYTE GEFORCE RTX 4090 GAMING OC,8,2024-04-22,899.99,1886.2,1424.52,$2200.00,$-946.42,$2500.00,https://quickchart.io/chart/render/sf-9e9be581-244c-4fab-a37b-08a8443731a4
GIGABYTE GEFORCE RTX 4090 WINDFORCE,18,2024-04-12,1226.0,2387.27,1647.12,$2200.00,$-750.53,$2500.00,https://quickchart.io/chart/render/sf-57cea7d2-c089-49e7-be34-a2327f393b3a
GIGABYTE GEFORCE RTX 4090 XTREME WATERFORCE,7,2024-04-06,1525.0,2085.0,1844.28,$2200.00,$-577.03,$2500.00,https://quickchart.io/chart/render/sf-5201abef-d509-462b-b515-3886d7467be2
GILLETTE SENSOR3 COOL MEN DISPOSABLE RAZOR 3 COUNT - PACK OF 12,12,2024-04-21,14.97,25.99,18.85,$6.00,$10.59,$6.81,https://quickchart.io/chart/render/sf-a9b8d414-08ec-4239-9ee4-7d917254092c
GOD OF WAR RAGNAROK JOTNAR EDITION,17,2024-04-20,159.0,450.0,273.37,$300.00,$-59.43,$340.91,https://quickchart.io/chart/render/sf-961a5d8d-ef43-488b-9fdc-9be40232efdf
GOD OF WAR RAGNAROK PLAYSTATION 5 CONTROLLER,23,2024-04-20,109.97,187.0,129.99,$125.00,$-10.61,$142.05,https://quickchart.io/chart/render/sf-25252a2a-aa4e-47d0-8959-7be0eed111b5
HALLMARK KEEPSAKE CHRISTMAS ORNAMENT 2023 STAR WARS,11,2024-04-22,37.99,119.95,95.44,$75.00,$8.99,$85.22,https://quickchart.io/chart/render/sf-04e62140-6f1d-495f-a983-276908ed4331
HELLO KITTY AND FRIENDS PLUSH VALENTINE BOUTIQUE,21,2024-04-04,45.0,100.0,70.49,$75.00,$-12.97,$85.23,https://quickchart.io/chart/render/sf-e3c1188c-faaa-4227-91c8-3f130e90e483
HOGWARTS LEGACY COLLECTORS EDITION - PC,13,2024-04-22,54.99,299.99,193.77,$400.00,$-229.48,$454.55,https://quickchart.io/chart/render/sf-d061f00c-609f-4b68-ba02-29c0cbd7c05b
HOGWARTS LEGACY COLLECTORS EDITION - PS4,12,2024-04-22,65.0,300.0,212.42,$400.00,$-213.07,$454.55,https://quickchart.io/chart/render/sf-a2ee1371-09cb-4e3c-ad5d-623d6936f706
HOGWARTS LEGACY COLLECTORS EDITION - PS5,15,2024-04-17,255.0,369.99,307.25,$400.00,$-129.62,$454.55,https://quickchart.io/chart/render/sf-fb775ab9-5764-4746-8243-1178812c7078
HOGWARTS LEGACY COLLECTORS EDITION - XBOX ONE,21,2024-04-22,29.98,68.38,40.8,$400.00,$-364.10,$454.55,https://quickchart.io/chart/render/sf-83d65007-4267-41fe-8657-ed76310414e8
HOGWARTS LEGACY COLLECTORS EDITION - XBOX SERIES X,16,2024-04-20,27.95,234.99,57.0,$400.00,$-349.84,$454.55,https://quickchart.io/chart/render/sf-93ef82c6-38ea-4f33-a5b6-5885b80901c8
HONEY STINGER ORGANIC ENERGY CHEWS FRUIT SMOOTHIE - PACK OF 12,8,2024-04-21,31.99,41.46,35.85,$4.00,$27.55,$4.54,https://quickchart.io/chart/render/sf-45213146-a0f5-47ed-aa72-a2f235e075ce
HOT WHEELS CARS FAST AND FURIOUS BUNDLE BOX,14,2024-04-23,38.62,71.99,55.51,$100.00,$-51.15,$113.64,https://quickchart.io/chart/render/sf-45090012-89e6-49cc-86ec-e2ed38f96cbf
HOT WHEELS RC BARBIE CORVETTE,19,2024-04-19,42.0,98.0,67.12,$70.00,$-10.93,$79.55,https://quickchart.io/chart/render/sf-8cd6ff98-2434-4aae-8a5a-eab9e4367243
