searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
barbie birthday wishes doll hjx02,15,2024-04-27,36.95,99.99,50.28,$30.00,$14.25,$34.09,https://quickchart.io/chart/render/sf-9b771e39-4a49-4ccf-b32c-fc8b763755c0
2023 barbie lunar new year doll hjx35,14,2024-04-15,38.75,99.99,71.51,$55.00,$7.93,$62.50,https://quickchart.io/chart/render/sf-d5218d02-fe2a-4e0d-9b3f-b412e6121f8d
2023 barbie lunar new year doll designed by guo pei hjx03,11,2024-04-15,79.99,139.99,95.62,$80.00,$4.15,$90.90,https://quickchart.io/chart/render/sf-a22565dc-2012-45a3-9ad1-f2857395d2ff
2023 dia de muertos barbie doll hjx14,11,2024-04-25,79.99,245.95,190.1,$75.00,$92.29,$85.22,https://quickchart.io/chart/render/sf-43fba104-b2c6-48ac-9699-22951247c8c0
2023 dia de muertos barbie x pink magnolia doll hjx16,12,2024-04-25,215.5,250.0,241.28,$100.00,$112.33,$113.63,https://quickchart.io/chart/render/sf-accb56e6-69f2-4d59-b095-ebe42218f78e
2023 dia de muertos ken doll hjx15,9,2024-04-25,44.99,129.97,74.3,$75.00,$-9.62,$85.23,https://quickchart.io/chart/render/sf-d7a903ee-ef4b-4e49-ab8a-28c310c0d720
2023 holiday barbie doll hjx09,20,2024-04-26,29.99,95.0,45.32,$45.00,$-5.12,$51.14,https://quickchart.io/chart/render/sf-78fd5c9b-2812-47b1-9d42-489700fde95a
2023 holiday barbie doll hjx11,17,2024-04-26,35.0,95.0,54.83,$45.00,$3.25,$51.13,https://quickchart.io/chart/render/sf-505310b2-3532-4b84-a707-f0ffebcc54a1
2023 holiday barbie doll hjx08,20,2024-04-26,34.94,95.0,49.72,$45.00,$-1.25,$51.14,https://quickchart.io/chart/render/sf-56a8ec01-c300-4226-ae6a-718705669b48
2023 holiday barbie doll hjx10,19,2024-04-26,29.99,95.0,44.53,$45.00,$-5.81,$51.14,https://quickchart.io/chart/render/sf-60c836d3-f020-4aea-ae74-c238653660eb
2023 rlc membership 93 ford cobra r hwrlc2023,11,2024-04-27,33.99,42.9,36.72,$25.00,$7.31,$28.40,https://quickchart.io/chart/render/sf-ec38878b-1f26-46bf-8cf3-85a57e828a0c
2023 rlc membership 93 ford cobra r hnl15,14,2024-04-25,32.95,60.0,41.66,$25.00,$11.66,$28.40,https://quickchart.io/chart/render/sf-9262eb2a-d5b7-4fcb-873a-62af2e3b76f8
2024 barbie lunar new year doll hrm57,12,2024-04-19,59.9,108.94,70.78,$55.00,$7.29,$62.50,https://quickchart.io/chart/render/sf-9d3e31d9-187e-421d-8800-e673df9a735b
60th anniversary allan vintage reproduction doll hrm87,18,2024-04-20,84.99,143.29,100.02,$55.00,$33.02,$62.50,https://quickchart.io/chart/render/sf-6d2c4b8c-4d98-48c0-8aa6-bd466fc070fd
60th anniversary midge vintage reproduction doll hjx25,17,2024-04-20,85.0,164.69,109.82,$55.00,$41.64,$62.50,https://quickchart.io/chart/render/sf-0db47d98-c855-412c-8cc5-5f2b8831ed73
60th anniversary skipper doll hrm86,10,2024-04-23,99.0,149.99,115.19,$55.00,$46.37,$62.50,https://quickchart.io/chart/render/sf-a12e3a22-3d67-4d58-9acd-80df7ece8a59
annabelle monster high skullector doll hnd85,19,2024-04-25,99.0,155.76,108.66,$65.00,$30.62,$73.86,https://quickchart.io/chart/render/sf-2f0fea65-9ed4-4469-8975-81d2c29d3e0f
bad robot plush collectible hnv11,5,2024-04-22,69.95,144.0,87.77,$40.00,$37.24,$45.45,https://quickchart.io/chart/render/sf-aecdeeaa-eb4b-4fa1-999b-3aa998c693f1
bad robot premium action figure hjg24,13,2024-04-24,119.0,165.0,137.22,$100.00,$20.75,$113.63,https://quickchart.io/chart/render/sf-65ba5d7d-52ad-4b98-8c65-0485b150c943
bape hot wheels 1955 mercedes benz 300 sl hjp38,10,2024-04-23,115.99,149.99,129.38,$50.00,$63.85,$56.81,https://quickchart.io/chart/render/sf-86849717-bb91-4f10-86bb-3e4a9de4276a
barbie barbiestyle doll gtj82,7,2024-04-27,285.0,350.0,312.93,$100.00,$175.38,$113.63,https://quickchart.io/chart/render/sf-d209af09-630e-478d-b1c9-9640de97cee7
barbiestyle doll 2 gtj83,10,2024-04-27,79.0,307.5,169.64,$100.00,$49.28,$113.63,https://quickchart.io/chart/render/sf-f18cbd3c-a070-4023-bb6a-fff17277c116
barbie barbiestyle doll 3 gtj84,5,2024-04-27,59.99,89.99,73.8,$100.00,$-35.06,$113.64,https://quickchart.io/chart/render/sf-a453f588-86a0-4e27-ac59-be417316041c
barbie barbiestyle doll 4 hcb75,11,2024-04-27,45.99,135.0,80.96,$110.00,$-38.76,$125.00,https://quickchart.io/chart/render/sf-aa39da39-f65f-4c54-90ff-97da36c1dce7
barbie 12 days of christmas doll and accessories hby18,9,2024-04-22,219.0,475.0,301.0,$160.00,$104.88,$181.81,https://quickchart.io/chart/render/sf-6783ec22-4ce0-4fc3-b657-50619bd3e696
barbie 12 days of spring doll and accessories hrm27,8,2024-04-08,209.99,299.98,253.12,$160.00,$62.75,$181.81,https://quickchart.io/chart/render/sf-53c8da59-82d9-4d65-a832-ed71c1650817
barbie 2021 dia de muertos doll gxl27,25,2024-04-28,20.5,150.0,63.19,$75.00,$-19.39,$85.23,https://quickchart.io/chart/render/sf-f911ba0b-f33a-4b34-862d-fa158ae8461d
barbie 2021 dia de muertos ken doll gxl26,15,2024-04-28,57.99,131.24,80.36,$75.00,$-4.28,$85.23,https://quickchart.io/chart/render/sf-b0e8ac1e-18a3-4464-b9f7-c27634401d97
barbie 35th anniversary teresa doll hjx32,7,2024-04-15,38.0,70.0,54.85,$55.00,$-6.73,$62.51,https://quickchart.io/chart/render/sf-195fb141-75e1-4022-a2d9-8d5e638d1b57
barbie 65th anniversary doll with blonde hair hrm58,10,2024-04-22,56.0,103.99,68.48,$60.00,$0.26,$68.18,https://quickchart.io/chart/render/sf-69837e9f-ede9-40ba-881c-bb893694a5fd
barbie 65th anniversary doll with brunette hair hrm59,8,2024-04-05,54.88,115.0,75.35,$60.00,$6.31,$68.18,https://quickchart.io/chart/render/sf-9f288845-9072-4aa8-9402-9f7b9a79c1da
barbie after 5 silkstone doll hby14,8,2024-04-17,146.85,200.0,168.98,$75.00,$73.70,$85.22,https://quickchart.io/chart/render/sf-935ee6c1-0ab7-46cf-b2fe-2c9f80f1b94b
barbie ballet wishes doll hcb88,17,2024-04-20,19.93,64.99,34.29,$27.00,$3.18,$30.68,https://quickchart.io/chart/render/sf-359f905a-b52f-42fd-8019-12379eb4d004
