searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
SONIC X SHADOW GENERATIONS COLLECTORS EDITION NINTENDO SWITCH,10,2025-01-24,121.18,147.53,132.74,$300.00,$-183.19,$340.91,https://quickchart.io/chart/render/sf-e377b63b-b434-4f13-aadb-ef2d9ab87213
SONIC X SHADOW GENERATIONS COLLECTORS EDITION PS5,20,2025-01-30,108.0,499.99,153.16,$300.00,$-165.22,$340.91,https://quickchart.io/chart/render/sf-1254a67a-dca9-449f-9648-4e407fedef51
SONIC X SHADOW GENERATIONS COLLECTORS EDITION XBOX SERIES X,11,2025-01-29,39.99,54.99,44.43,$300.00,$-260.90,$340.91,https://quickchart.io/chart/render/sf-fdfc6302-eee1-4b6b-b742-4acacd36d565
SONY DUALSENSE WIRELESS CONTROLLER 30TH ANNIVERSARY,19,2025-01-30,109.0,220.0,124.92,$100.00,$9.93,$113.63,https://quickchart.io/chart/render/sf-73b47bf0-2a1d-48be-b816-56d56be5e920
SONY DUALSENSE WIRELESS CONTROLLER FORTNITE LIMITED EDITION,19,2025-01-29,77.99,124.88,94.32,$100.00,$-17.00,$113.64,https://quickchart.io/chart/render/sf-3e6f6974-5768-433c-92b8-b4f88c328114
SONY DUALSENSE WIRELESS CONTROLLER MULTICOLORED,7,2025-01-28,65.0,160.0,85.0,$100.00,$-25.20,$113.64,https://quickchart.io/chart/render/sf-634825dd-3a0f-4710-9f0a-529298b3c475
SONY PLAYSTATION 5 DIGITAL,9,2025-01-30,289.99,398.0,339.76,$600.00,$-301.01,$681.82,https://quickchart.io/chart/render/sf-e0525c36-342d-4ed3-9c0f-31089a14cc61
SONY PLAYSTATION 5 DIGITAL 30TH ANNIVERSARY BUNDLE,26,2025-01-30,649.99,1299.0,724.52,$800.00,$-162.42,$909.10,https://quickchart.io/chart/render/sf-1a7cffed-fd3d-490d-aea8-b8c50b34fbfa
SONY PLAYSTATION 5 DIGITAL NBA 2K25 BUNDLE,15,2025-01-25,349.99,479.99,419.95,$550.00,$-180.44,$625.01,https://quickchart.io/chart/render/sf-063bffb1-9736-4d26-8e8f-fb85c67a0fb8
SONY PLAYSTATION 5 DIGITAL DISC DRIVE SLIM,12,2025-01-30,99.99,139.99,114.01,$120.00,$-19.67,$136.37,https://quickchart.io/chart/render/sf-302ecb2a-1401-44ad-a664-ea05ab51d0cd
SORCERY TCG CONTESTED REALM BETA EDITION BOOSTER BOX,8,2025-01-28,179.99,225.0,198.35,$200.00,$-25.45,$227.28,https://quickchart.io/chart/render/sf-376d95a9-ffa7-41c1-a473-4718aa0e2b53
SQUISHMALLOW POKEMON 14 GENGAR PLUSH,18,2025-01-24,28.99,69.99,44.55,$40.00,$-0.80,$45.46,https://quickchart.io/chart/render/sf-797edf58-057b-4e4c-be15-556d45a0d6a0
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ ABALONE,17,2025-01-30,24.95,99.0,42.2,$75.00,$-37.86,$85.23,https://quickchart.io/chart/render/sf-7ad49048-cf92-4e30-8d97-e802e4e348c5
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ AQUA,22,2025-01-30,18.0,49.99,31.24,$75.00,$-47.51,$85.23,https://quickchart.io/chart/render/sf-3b56c166-5edc-47b9-a003-4fb6964585d7
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ AZALEA,20,2025-01-30,18.0,49.99,31.21,$50.00,$-22.54,$56.82,https://quickchart.io/chart/render/sf-98590c3a-9e34-4578-ae88-8dea0bbf9ba3
