searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
Back to the Future – Biff's Car Enamel Pin 100% Soft,8,2024-04-24,5.16,15.0,8.66,$10.00,$-2.38,$11.37,https://quickchart.io/chart/render/sf-d2dccf13-5765-4786-ae68-dbdacba91f1e
Back To The Future – Original Score 2XLP Alan Silvestri,7,2024-03-25,32.88,93.25,56.66,$35.00,$14.86,$39.77,https://quickchart.io/chart/render/sf-41834619-7875-410a-81ea-4e81ca8e7759
Back to the Future – Time Machine Enamel Pin 100% Soft,2,2024-04-12,8.99,13.95,11.47,$10.00,$0.09,$11.36,https://quickchart.io/chart/render/sf-a0a40192-0695-4132-8ca5-df9bd54915e9
Back to the Future — Grays Sports Almanac Enamel Pin Bruce Yan,1,2024-04-16,12.99,12.99,12.99,$10.00,$1.43,$11.36,https://quickchart.io/chart/render/sf-038f5711-626b-4b94-b827-62628c8cf469
Back to the Future: The Musical - Original Cast Recording 2xLP Original Cast of Back To The Future: The Musical,5,2024-03-27,25.0,44.99,35.16,$32.00,$-1.06,$36.37,https://quickchart.io/chart/render/sf-8ab04a35-bdc9-484e-94d0-69de4b255618
Badgey - Star Trek: Lower Decks 7' Statue EXO-6,1,2024-03-17,13.0,13.0,13.0,$55.00,$-43.56,$62.51,https://quickchart.io/chart/render/sf-7a5802b5-1e22-4905-acfc-df5804bf4c9f
Bambi Enamel Pin Joey Chou,19,2024-04-25,15.95,27.99,20.36,$10.00,$7.92,$11.36,https://quickchart.io/chart/render/sf-19b612b0-e079-465e-aade-cd645bb41644
Baron Mordo Enamel Pin Tom Whalen,19,2024-04-20,19.9,150.0,48.45,$10.00,$32.64,$11.36,https://quickchart.io/chart/render/sf-e8c9820b-3533-4475-9ff3-db0ede803506
Bathtubs Over Broadway - Original Motion Picture Soundtrack 2XLP Various Artists,6,2024-04-24,12.08,69.99,35.0,$35.00,$-4.20,$39.78,https://quickchart.io/chart/render/sf-60c27c21-2364-4c42-9a61-48038dfc53fa
Batman Returns – Expanded Motion Picture Score 3XLP Danny Elfman,11,2024-04-18,15.54,84.99,49.59,$45.00,$-1.36,$51.14,https://quickchart.io/chart/render/sf-88f0b301-6b42-494c-9dc8-43187febad26
Batman Returns – Original Motion Picture Soundtrack 2XLP Danny Elfman,5,2024-04-18,54.99,99.99,71.59,$35.00,$28.00,$39.77,https://quickchart.io/chart/render/sf-5659c3d2-40f8-4387-a91c-653b224de4cc
Batman – Original Motion Picture Score LP Danny Elfman,8,2024-04-03,29.0,74.99,49.88,$25.00,$18.89,$28.40,https://quickchart.io/chart/render/sf-e999bad2-7d80-4cb6-b5a4-bef1ba53e0ca
Batman: The Animated Series - Bane 1/6 Scale Figure Mondo,14,2024-04-16,275.0,625.0,416.4,$220.00,$146.43,$249.99,https://quickchart.io/chart/render/sf-3c49e5f6-de50-401b-b8b1-d5c757312707
Batman: The Animated Series - Bane 1/6 Scale Figure - Timed Edition Mondo,9,2024-04-16,399.99,553.82,454.05,$245.00,$154.56,$278.40,https://quickchart.io/chart/render/sf-06150fc9-c764-4621-9d06-3abe4a748879
Batman: The Animated Series - Batman 1/6 Scale Figure - Redux Mondo,6,2024-03-30,264.99,500.0,352.5,$220.00,$90.20,$249.99,https://quickchart.io/chart/render/sf-b80fce67-4c42-42ee-8584-8fb05d30cec0
Batman: The Animated Series - Catwoman 1/6 Scale Figure - Mondo Exclusive Mondo,11,2024-04-04,291.66,500.0,375.7,$165.00,$165.62,$187.49,https://quickchart.io/chart/render/sf-d6c29b4e-ca4a-4df5-9ea7-9d2d38967947
Batman: The Animated Series - Catwoman 1/6 Scale Figure - Regular Edition Mondo,8,2024-04-16,300.0,599.99,408.0,$160.00,$199.04,$181.81,https://quickchart.io/chart/render/sf-a43fa191-8c8e-42a6-85ae-e8b306368d42
Batman: The Animated Series - Harley Quinn 1/6 Scale Figure Mondo,8,2024-04-23,325.0,485.0,411.88,$185.00,$177.45,$210.22,https://quickchart.io/chart/render/sf-7347d3c2-0a7a-436b-b7dc-37e2f2abe673
Batman: The Animated Series - Harley Quinn 1/6 Scale Figure - Timed Edition Mondo,12,2024-04-23,325.0,485.0,398.33,$200.00,$150.53,$227.27,https://quickchart.io/chart/render/sf-98cb8381-f317-4cf3-94c3-a4669b8cfc12
Batman: The Animated Series - Joker 1/6 Scale Figure Mondo,11,2024-04-20,261.09,400.0,326.19,$225.00,$62.05,$255.68,https://quickchart.io/chart/render/sf-115f0d64-3847-4c5d-b8d9-6aaa366f92da
Batman: The Animated Series - Joker 1/6 Scale Figure SDCC Exclusive Mondo,10,2024-04-19,300.0,599.99,395.1,$235.00,$112.69,$267.04,https://quickchart.io/chart/render/sf-9058b510-4352-4f59-ba2d-51967103ebe4
Batman: The Animated Series - Man-Bat 1/6 Scale Figure Mondo,8,2024-04-20,399.99,658.98,492.74,$230.00,$203.61,$261.36,https://quickchart.io/chart/render/sf-da70e397-3a40-425b-85fa-422046efb893
Batman: The Animated Series - Man-Bat 1/6 Scale Figure SDCC Exclusive Mondo,8,2024-04-20,366.01,800.57,532.32,$255.00,$213.44,$289.77,https://quickchart.io/chart/render/sf-79fcc5f7-a4e4-49ab-b3b3-3b679d7e88b0
Batman: The Animated Series - Mask of the Phantasm 1/6 Scale Figure Mondo,17,2024-04-20,292.0,500.0,380.87,$190.00,$145.17,$215.90,https://quickchart.io/chart/render/sf-dd24f60a-fd71-45ec-bc1b-5260b38846b2
Batman: The Animated Series - Mask of the Phantasm 1/6 Scale Figure - Timed Edition Variant Mondo,13,2024-03-30,344.9,405.0,368.9,$210.00,$114.63,$238.63,https://quickchart.io/chart/render/sf-422d7efe-ac3e-47b6-8c02-c89c0f4d997f
Batman: The Animated Series - Mr. Freeze 1/6 Scale Figure Mondo,7,2024-04-06,500.0,625.0,552.73,$130.00,$356.40,$147.72,https://quickchart.io/chart/render/sf-66eadb9e-6036-4519-9f7b-8dc397e96552
