searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
2023 Día De Muertos Barbie x Pink Magnolia Doll HJX16,15,2024-04-19,219.99,249.95,236.99,$100.00,$108.55,$113.63,https://quickchart.io/chart/render/sf-52ab5ace-da5f-4921-bb9b-34c2ff7a9c18
2023 Día De Muertos Ken Doll HJX15,14,2024-04-19,125.0,249.0,208.14,$75.00,$108.16,$85.22,https://quickchart.io/chart/render/sf-93703127-c331-4bca-8a27-be7eb92d4dac
2023 Holiday Barbie Doll HJX09,16,2024-04-16,32.0,95.0,47.96,$45.00,$-2.80,$51.14,https://quickchart.io/chart/render/sf-c2890055-e402-4a55-96eb-e3f0e6e283c0
2023 Holiday Barbie Doll HJX11,14,2024-04-22,39.99,95.0,58.58,$45.00,$6.55,$51.13,https://quickchart.io/chart/render/sf-40315ab3-84e7-4a1c-9262-4ee15e615c02
2023 Holiday Barbie Doll HJX08,17,2024-04-22,36.39,95.0,54.27,$45.00,$2.76,$51.13,https://quickchart.io/chart/render/sf-15ee6c0e-ba78-4165-a35c-11927ff60e81
2023 Holiday Barbie Doll HJX10,15,2024-04-16,32.0,95.0,47.34,$45.00,$-3.34,$51.14,https://quickchart.io/chart/render/sf-ee587d80-eae2-4f6f-b46d-6957a64f8c81
2023 RLC Membership ’93 Ford Cobra R HWRLC2023,14,2024-04-21,29.99,42.9,35.21,$25.00,$5.98,$28.40,https://quickchart.io/chart/render/sf-0fd0c4c2-a1ec-489d-979f-2f7e9ac5dd3e
2023 RLC Membership ’93 Ford Cobra R HNL15,23,2024-04-21,24.99,49.95,35.12,$25.00,$5.91,$28.40,https://quickchart.io/chart/render/sf-985284da-682a-424b-98c0-5fde8826c380
2024 Barbie Lunar New Year Doll HRM57,14,2024-04-19,59.9,108.58,71.28,$55.00,$7.73,$62.50,https://quickchart.io/chart/render/sf-a904a666-2a75-49aa-83a5-b73bd18c73a2
55 Chevy Panel HRX25,16,2024-04-20,21.99,89.9,61.4,$10.00,$44.03,$11.36,https://quickchart.io/chart/render/sf-ceda9eb5-62a7-4c8b-9b96-14e4c29bde96
60th Anniversary Allan Vintage Reproduction Doll HRM87,19,2024-04-20,83.94,141.8,98.9,$55.00,$32.03,$62.50,https://quickchart.io/chart/render/sf-68946f6d-5d0f-4ab2-a1af-456c484a0081
60th Anniversary Midge Vintage Reproduction Doll HJX25,17,2024-04-20,75.0,164.69,108.47,$55.00,$40.45,$62.50,https://quickchart.io/chart/render/sf-4ea1649a-9f22-4e06-bea4-c37a275af6a2
60th Anniversary Skipper Doll HRM86,9,2024-04-21,99.0,149.99,116.99,$55.00,$47.95,$62.50,https://quickchart.io/chart/render/sf-4869bf7b-3233-4b43-9e88-ae7590abbb04
64 GMC Panel HXN07,17,2024-04-23,35.0,109.99,76.47,$20.00,$47.29,$22.72,https://quickchart.io/chart/render/sf-a9bdbe63-4daf-4d11-a4a0-388798b270d6
69 Chevelle SS 396 HWW87,28,2024-04-22,1.75,78.95,22.77,$99.99,$-79.95,$113.63,https://quickchart.io/chart/render/sf-beb2872e-ee64-4807-a480-56507a4b30a5
70 Dodge Power Wagon HWW90,13,2024-04-21,35.99,69.99,57.03,$20.00,$30.19,$22.72,https://quickchart.io/chart/render/sf-3d942aa1-2399-408a-bafe-f9fa4a21d153
78 Porsche 935-78 HWW86,25,2024-04-18,120.0,177.0,141.52,$99.99,$24.55,$113.62,https://quickchart.io/chart/render/sf-75d00dd5-bb4e-4c9a-83b5-d4e86bba5ed7
@BarbieStyle Barbie and Ken Doll 2-Pack HJW88,10,2024-04-22,85.0,184.96,134.26,$110.00,$8.15,$124.99,https://quickchart.io/chart/render/sf-0cc7faa3-c654-4fc8-b7b7-9183aff67dc5
Alex and Ani Barbie Duo Charm Bangle GXG18,14,2024-04-13,19.95,48.0,32.63,$43.00,$-14.29,$48.87,https://quickchart.io/chart/render/sf-a898bd93-209d-4c71-b7ca-ccc9b53606e3
Alex and Ani Barbie Name Plate Pull Chain Bracelet GXG21,6,2024-04-09,40.0,69.99,53.0,$39.00,$7.64,$44.31,https://quickchart.io/chart/render/sf-c534a5a3-bad4-4f9a-8d53-d8bce388ac06
Alex and Ani Barbie Trio Charm Bangle GXG20,10,2024-04-21,16.99,49.99,28.04,$49.00,$-24.32,$55.69,https://quickchart.io/chart/render/sf-a15ad095-8f80-45e5-ab0a-086adddc397e
Annabelle Monster High Skullector Doll HND85,7,2024-04-23,90.0,104.95,97.7,$65.00,$20.98,$73.86,https://quickchart.io/chart/render/sf-9d6d2272-e492-4d7b-ab92-44be8d96ffe0
Art of Engineering Skeletor Print HDB01,1,2024-04-09,225.0,225.0,225.0,$75.00,$123.00,$85.22,https://quickchart.io/chart/render/sf-93eaf5b6-6d65-41a3-82af-eab69449c95d
Aston Martin Valhalla Concept HWW84,14,2024-04-19,31.0,65.0,46.6,$99.99,$-58.98,$113.63,https://quickchart.io/chart/render/sf-6cbba871-5ed2-4b8e-9529-6fc6689ac1fb
Aston Martin Vulcan HRX24,13,2024-04-19,10.75,55.0,39.21,$10.00,$24.50,$11.36,https://quickchart.io/chart/render/sf-0b0c3f62-eabe-4d57-bcc2-8b864cd98660
Bad Robot Premium Action Figure HJG24,13,2024-04-18,119.0,165.0,137.22,$100.00,$20.75,$113.63,https://quickchart.io/chart/render/sf-3917f6a0-bb81-4fe5-97cb-9359c78f324b
BAPE Hot Wheels 1955 Mercedes-Benz 300 SL HJP38,15,2024-04-07,89.88,149.99,119.85,$50.00,$55.47,$56.81,https://quickchart.io/chart/render/sf-ba8520aa-4141-4747-a9e9-7021b688dd20
Barbie 12 Days of Christmas Doll and Accessories HBY18,10,2024-04-22,209.99,475.0,291.9,$160.00,$96.87,$181.81,https://quickchart.io/chart/render/sf-bfdf7428-adc5-426d-9ffc-f73d08bf11b8
Barbie 12 Days of Spring Doll and Accessories HRM27,8,2024-04-08,209.99,299.98,253.12,$160.00,$62.75,$181.81,https://quickchart.io/chart/render/sf-7a884e50-afda-4d2b-a2eb-4a6ff44b6f97
Barbie 2021 Dia De Muertos Doll GXL27,12,2024-04-10,37.0,150.0,80.38,$75.00,$-4.27,$85.23,https://quickchart.io/chart/render/sf-f0cc94ba-c6b7-4da8-b3e1-908119fe8fd5
Barbie 2021 Dia De Muertos Ken Doll GXL26,14,2024-04-17,64.95,137.99,88.67,$75.00,$3.03,$85.22,https://quickchart.io/chart/render/sf-4523ab2f-0425-4a9c-b870-bdf231c927d0
Barbie 35th Anniversary Teresa Doll HJX32,8,2024-04-15,38.0,70.0,56.12,$55.00,$-5.61,$62.51,https://quickchart.io/chart/render/sf-a21570e6-cf74-4693-9de3-92a4f5a50e6b
Barbie 65th Anniversary Doll With Blonde Hair HRM58,11,2024-04-22,56.0,103.99,67.69,$60.00,$-0.43,$68.19,https://quickchart.io/chart/render/sf-c7d9dcbc-2a9e-474a-b2e5-cf8ed33c55da
Barbie 65th Anniversary Doll With Brunette Hair HRM59,7,2024-04-05,54.88,115.0,76.98,$60.00,$7.74,$68.18,https://quickchart.io/chart/render/sf-5954f890-179d-4f02-86c3-4e9d6f5198b7
Barbie @BarbieStyle Doll 1 GTJ82,10,2024-04-11,218.58,350.0,289.32,$100.00,$154.60,$113.63,https://quickchart.io/chart/render/sf-43375829-ef9e-4769-9113-fa280b33fbd6
