searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
LEGO STAR WARS SKYWALKER SAGA DELUXE EDITION PS5,11,2024-08-07,51.46,102.07,80.94,$80.00,$-8.77,$90.91,https://quickchart.io/chart/render/sf-14e26424-82eb-4f3d-8e49-bd1f5de69524
MAGIC THE GATHERING ASSASINS CREED COLLECTOR BOOSTER BOX,12,2024-08-15,199.0,550.0,247.87,$400.00,$-181.87,$454.55,https://quickchart.io/chart/render/sf-40f119be-6d44-48ed-84d4-6c5506f4c910
MAGIC THE GATHERING FALLOUT COLLECTOR BOOSTER BOX,16,2024-08-15,464.99,554.32,493.58,$400.00,$34.35,$454.54,https://quickchart.io/chart/render/sf-3163616b-7bf3-4eb9-877d-1cc13365fc09
MAGIC THE GATHERING LORD OF THE RINGS GIFT BUNDLE,8,2024-08-15,184.99,254.99,217.62,$250.00,$-58.49,$284.10,https://quickchart.io/chart/render/sf-a0808cd8-0279-41f9-8a32-815a6080be02
MARVEL LEGENDS SERIES WOLVERINE ACTION FIGURE,6,2024-08-17,33.0,79.0,54.16,$35.00,$12.66,$39.77,https://quickchart.io/chart/render/sf-c2a86707-0896-49e6-9697-3fde8c9cc043
MCFARLANE DC MULTIVERSE THE FLASH MOVIE ACTION FIGURE BATMAN,6,2024-08-17,34.95,79.99,50.99,$30.00,$14.87,$34.09,https://quickchart.io/chart/render/sf-a6e0ce7f-9c2e-49b9-a08a-84c197c6e684
META QUEST 2 VIRTUAL REALITY HEADSET 128 GB,14,2024-08-17,101.0,264.95,184.97,$210.00,$-47.23,$238.64,https://quickchart.io/chart/render/sf-3cd238c9-5f28-4038-861e-68a9b91cb7e6
METAPHOR REFANTAZIO COLLECTORS EDITION PS5,9,2024-08-13,239.69,285.66,251.22,$250.00,$-28.93,$284.10,https://quickchart.io/chart/render/sf-c70fe556-84d2-4e7f-9edb-ba95fd593075
MICROSOFT AZURE KINECT DEVELOPER KIT,18,2024-08-13,499.95,1000.0,672.78,$450.00,$142.05,$511.36,https://quickchart.io/chart/render/sf-51f624ec-d632-4e0b-b4c2-844c304a44b4
MONSTER HIGH BOORIGINAL CREEPRODUCTION DOLLS CLEO DE NILE,17,2024-08-14,89.0,138.0,104.42,$175.00,$-83.11,$198.87,https://quickchart.io/chart/render/sf-b0d4ca42-721e-4512-9ef6-5110554a0251
MONSTER HIGH DOLL CLAWDEEN WOLF IN BLACK AND WHITE,10,2024-08-17,38.67,131.23,79.28,$50.00,$19.77,$56.81,https://quickchart.io/chart/render/sf-5369a57e-e756-4436-8505-89063ce5b754
MONSTER HIGH DOLL DRACULAURA DOLL VAMPIRE HEART,23,2024-08-15,215.0,451.19,268.97,$100.00,$136.69,$113.63,https://quickchart.io/chart/render/sf-9af5b36b-b4c2-495d-8165-da2dff4d29ac
MONSTER HIGH LAGOONA BLUE IN BLACK AND WHITE DOLL,7,2024-08-14,43.0,94.99,76.0,$50.00,$16.88,$56.81,https://quickchart.io/chart/render/sf-ff917706-ca9b-47a3-a943-ab64ef55ce83
MSI B650 GAMING PLUX WIFI MOTHERBOARD ATX,8,2024-08-15,99.95,199.99,139.82,$150.00,$-26.96,$170.46,https://quickchart.io/chart/render/sf-533a1f4f-85e8-4dc9-972c-2cc0b60c3d1b
MSI GEFORCE RTX 3090 SUPRIM X,18,2024-08-15,575.0,1299.5,884.09,$1200.00,$-422.00,$1363.64,https://quickchart.io/chart/render/sf-ab41d264-00b9-4882-8971-3902516fd899
MSI GEFORCE RTX 3090 VENTUS 3X OC,21,2024-08-16,599.99,975.0,722.42,$1200.00,$-564.27,$1363.64,https://quickchart.io/chart/render/sf-fb36a8b3-5ca9-4fb6-aae1-41c4bb7f7b87
