searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
Scarlet & Violet - Twilight Masquerade Booster Box,10,2024-04-03,89.95,149.99,109.5,$100.00,$-3.64,$113.64,https://quickchart.io/chart/render/sf-9568268b-55ef-4b4b-b1f8-842f998bf44f
Scarlet & Violet - Temporal Forces Booster Box,9,2024-04-03,120.65,568.95,319.77,$100.00,$181.40,$113.63,https://quickchart.io/chart/render/sf-24e72dd3-282d-4f36-8da0-53f4eefb5229
Scarlet & Violet - Paldean Fates Booster Box,9,2024-04-03,27.99,75.0,41.53,$100.00,$-63.45,$113.64,https://quickchart.io/chart/render/sf-ced59b52-4b76-4a31-8337-bb77f3282af3
