searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
BARBIE MARIAH CAREY HOLIDAY,22,2024-10-24,39.99,83.97,47.63,$150.00,$-108.09,$170.46,https://quickchart.io/chart/render/sf-98d11277-ab46-4c26-8faf-2de116529b5d
BARBIE QUEEN OF SALSA CELIA CRUZ COLLECTOR DOLL,12,2024-10-20,24.9,35.0,29.48,$70.00,$-44.06,$79.55,https://quickchart.io/chart/render/sf-f0db72ac-5d99-4c0b-8a28-c24da6092e66
BARBIE SIGNATURE MARIA FELIX COLLECTOR DOLL,10,2024-10-21,59.99,89.95,71.83,$50.00,$13.21,$56.81,https://quickchart.io/chart/render/sf-8cea24ac-84e7-466e-b622-dfe4c6986ffe
BARBIE THE MOVIE FASHION PACK WITH THREE ICONIC FILM OUTFITS,7,2024-10-16,75.0,89.99,81.84,$60.00,$12.02,$68.18,https://quickchart.io/chart/render/sf-73e9f5e6-dacc-4758-95db-a7aea1648e16
BORED APE NFTY FIGS SERIES 1,5,2024-10-21,12.95,25.49,19.38,$140.00,$-122.95,$159.10,https://quickchart.io/chart/render/sf-3ef33b5d-f07a-4e72-8a49-df577dc6d220
CERAMIC TARGET CHRISTMAS TREE ORNAMENT SET 6 PC RED WHITE,16,2024-10-21,10.0,35.0,20.4,$30.00,$-12.05,$34.10,https://quickchart.io/chart/render/sf-4315539a-a175-461d-87be-324a862176c6
DIA DE MUERTOS WOOD OFRENDA BOX,22,2024-10-23,34.99,80.0,46.68,$30.00,$11.08,$34.09,https://quickchart.io/chart/render/sf-ad5535bc-b313-45fd-b916-a52a22e3febf
DRAG QUEEN BIRD DECORATIVE FIGURINE PRIDE,5,2024-10-05,169.99,220.0,197.8,$7.00,$167.06,$7.95,https://quickchart.io/chart/render/sf-7b381c8c-b8d6-4aaf-a1bc-36e06127238a
DRAGON BALL SUPER SON GOKU KAIO KEN ACTION FIGURE,10,2024-10-23,87.74,180.0,113.07,$40.00,$59.50,$45.45,https://quickchart.io/chart/render/sf-f4bf8b6e-59e6-4766-bdfc-2bb9b503dd19
FEATHERLY FRIENDS FABRIC BIRD CHRISTMAS NATIVITY SET WONDERSHOP,16,2024-10-24,30.0,89.99,40.99,$30.00,$6.07,$34.09,https://quickchart.io/chart/render/sf-a2668204-8227-4df4-a8a9-befacc3d7cd8
FEATHERLY FRIENDS GINGERBREAD FABRIC BIRD CHRISTMAS FIGURINE SET WONDERSHOP,6,2024-10-05,25.9,39.99,34.73,$30.00,$0.56,$34.09,https://quickchart.io/chart/render/sf-0944be34-7eb6-4810-8409-caf8033f9ce5
FUNKO POP AD ICONS BULLSEYE DRESSED AS JOHN HAMMOND,7,2024-10-12,12.5,20.0,17.06,$20.00,$-4.99,$22.73,https://quickchart.io/chart/render/sf-e56ad6c6-ae98-418e-991e-b8d31a8441c9
FUNKO POP AD ICONS BULLSEY AS SPIDEY,11,2024-10-24,40.0,82.99,61.54,$15.00,$39.16,$17.04,https://quickchart.io/chart/render/sf-dc53f6fa-693f-4092-abd7-23d5c7817ac1
