searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 30 OZ  ALPINE BEIGE,8,2024-04-16,29.95,65.0,39.24,$35.00,$-0.47,$39.78,https://quickchart.io/chart/render/sf-d696a3f0-4402-45f5-856a-b4a978fbea8e
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 30 OZ  FLAWLESS PINK,7,2024-04-13,32.96,90.0,55.13,$35.00,$13.51,$39.77,https://quickchart.io/chart/render/sf-8714c017-7f01-45d7-82e7-caf24c23ec00
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 30 OZ  PERIWINKLE ENVY,7,2024-04-16,29.99,65.0,40.56,$35.00,$0.69,$39.77,https://quickchart.io/chart/render/sf-d859a3c1-27e4-430d-9f12-c9a57484f4d4
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 30 OZ  PURPLE GLARE,8,2024-04-20,25.0,49.95,33.87,$35.00,$-5.19,$39.78,https://quickchart.io/chart/render/sf-2e4235bb-dbe4-4f91-a65e-1b3b87d44d4f
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 30 OZ  RAVISHING PINK,9,2024-04-16,32.96,90.0,55.65,$35.00,$13.97,$39.77,https://quickchart.io/chart/render/sf-95d826f5-c348-469c-b7f3-9d060ef9e61f
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 30 OZ  STARLESS NIGHT BLUE,18,2024-04-26,33.99,93.56,54.46,$35.00,$12.92,$39.77,https://quickchart.io/chart/render/sf-a6cef358-5d36-4ab4-aa2d-0ab99e7f860c
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 30 OZ  TACTFUL TEAL,8,2024-04-16,29.99,69.79,44.22,$35.00,$3.91,$39.77,https://quickchart.io/chart/render/zf-6faecd73-52e5-4a77-a732-87d8df386903
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 30 OZ  TRUE WHITE,8,2024-04-16,29.99,49.95,37.99,$35.00,$-1.57,$39.78,https://quickchart.io/chart/render/sf-710de531-315e-4835-8395-dfc913138707
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  BRILLIANT WHITE,15,2024-04-27,40.0,79.99,57.45,$45.00,$5.56,$51.13,https://quickchart.io/chart/render/sf-7892b188-05d1-4379-851a-0b1455a61097
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  CHAMPAGNE OMBRE,6,2024-04-13,49.99,84.0,65.08,$45.00,$12.27,$51.13,https://quickchart.io/chart/render/sf-c1cee882-d92e-459e-bab4-a233f5c71bec
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  CITRON,6,2024-04-19,55.0,117.5,80.41,$45.00,$25.76,$51.13,https://quickchart.io/chart/render/sf-d5f29d8e-cc68-49d6-bbc7-7c230145ab74
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  CITRON TIE DYE,16,2024-04-25,40.0,84.0,60.74,$45.00,$8.45,$51.13,https://quickchart.io/chart/render/sf-8e0927cd-3ac1-4013-93fd-f845cd0878c4
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  FROST PEARLESCENT,18,2024-04-25,40.0,85.0,61.5,$45.00,$9.12,$51.13,https://quickchart.io/chart/render/sf-bf2f1f1a-bf46-4108-801c-36268fbff4b1
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  MIDNIGHT PEARLESCENT,18,2024-04-25,40.0,125.99,66.0,$45.00,$13.08,$51.13,https://quickchart.io/chart/render/sf-626f4df8-ce1c-4946-9903-03c4e204a41e
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  OCEAN TIE DYE,19,2024-04-25,40.0,84.0,61.68,$45.00,$9.28,$51.13,https://quickchart.io/chart/render/sf-4aa7a568-fb60-4cdf-9643-b3cba2d87dca
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  PARFAIT OMBRE,10,2024-04-17,62.0,109.99,92.08,$45.00,$36.03,$51.13,https://quickchart.io/chart/render/sf-8a64c3dd-3b33-48a5-a00d-c99929569e10
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  PARFAIT PEARLESCENT,18,2024-04-25,49.99,172.5,82.95,$45.00,$28.00,$51.13,https://quickchart.io/chart/render/sf-50628a2d-a83b-45c3-8415-2031c1f7ba99
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  SPEARMINT  PARFAIT OMBRE,9,2024-04-17,74.99,135.0,102.09,$45.00,$44.84,$51.13,https://quickchart.io/chart/render/sf-3c392053-e50c-4be0-a8df-ab4355e665c5
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  SPEARMINT PEARLESCENT,17,2024-04-25,40.0,89.99,62.82,$45.00,$10.28,$51.13,https://quickchart.io/chart/render/sf-90de861c-8d9c-4cbb-b792-37fb5736fb5f
