searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
MSI H310 LGA 1151 MINING MOTHERBOARD,8,2024-10-22,57.95,129.99,80.61,$250.00,$-179.06,$284.10,https://quickchart.io/chart/render/sf-96d61b23-aace-461f-aa3e-10c29e65ab27
MSI MPG321URX QD-OLED 32 4K OLED MONITOR,14,2024-10-10,849.01,1290.81,919.63,$1100.00,$-290.73,$1250.01,https://quickchart.io/chart/render/sf-e80e169f-2b4b-4e93-86cd-064d6ccbda62
NETGEAR ORBI PRO WIFI 6 ROUTER SXK50B3,8,2024-10-22,109.99,239.0,133.87,$350.00,$-232.19,$397.73,https://quickchart.io/chart/render/sf-500a507c-5802-4aa9-813a-83f5f5e5e54c
NINTENDO 64 CONTROLLER NINTENDO SWITCH,9,2024-10-24,55.0,140.97,78.22,$80.00,$-11.17,$90.91,https://quickchart.io/chart/render/sf-4d6fde47-562c-4b55-b84c-a6c3cae5ed94
NINTENDO AMIIBO PYRA MYTHRA 2 PACK SUPER SMASH BROS,15,2024-10-23,50.0,75.0,56.44,$50.00,$-0.33,$56.82,https://quickchart.io/chart/render/sf-fa7a30d8-354d-4016-ba41-cadc7af1402a
NINTENDO LINK OCARINA OF TIME AMIIBO,18,2024-10-24,19.98,37.5,26.56,$20.00,$3.37,$22.72,https://quickchart.io/chart/render/sf-4b570117-15ee-4a73-b2f1-8a74b4c4aaba
NINTENDO SWITCH PRO CONTROLLER LEGEND OF ZELDA TEARS OF THE KINGDOM EDITION,18,2024-10-24,49.99,125.38,74.26,$90.00,$-24.65,$102.28,https://quickchart.io/chart/render/sf-dc3238bf-95b5-4e77-ab16-3651a50a922e
NVIDIA JETSON NANO DEVELOPER KIT 2 GB,6,2024-09-24,134.99,283.0,209.62,$65.00,$119.47,$73.86,https://quickchart.io/chart/render/sf-beb20edc-45ac-4dc4-bf79-6afedbb856ec
NVIDIA JETSON XAVIER NX DEVELOPER KIT,17,2024-10-20,417.8,770.0,549.6,$450.00,$33.65,$511.36,https://quickchart.io/chart/render/sf-d9f72152-92fa-48a3-b560-f513bec0be30
NZXT H510 ELITE BLACK,17,2024-10-01,40.0,599.99,145.26,$80.00,$47.83,$90.90,https://quickchart.io/chart/render/sf-4fea8a10-30be-4399-a10a-5d02a8e71a4b
OBIHAI OBI200 VOIP ADAPTER,17,2024-10-21,29.95,69.99,43.55,$60.00,$-21.68,$68.19,https://quickchart.io/chart/render/sf-fedeb549-217b-40ce-9ca0-b286b785e915
ONE PIECE THETHREE BROTHERS ULTRA STARTER DECK ST-13,12,2024-10-23,32.75,99.99,49.05,$65.00,$-21.84,$73.87,https://quickchart.io/chart/render/sf-4ce1051c-41f9-4ac0-ac92-721766b27faf
ONE PROTEIN BARS 12 COUNT PACK OF 1 SMORES,11,2024-10-23,27.85,71.33,41.49,$3.00,$33.51,$3.40,https://quickchart.io/chart/render/sf-b4d77028-3c10-4fcf-957e-8d1216a7e48e
PALMOLIVE SOAP AC1405,19,2024-10-23,14.0,39.89,23.41,$8.00,$12.60,$9.09,https://quickchart.io/chart/render/sf-cb5f8cbd-7667-4933-af45-f728b6ede8c1
PARTY ANIMAL TEENYMATES NFL 2023 SERIES 12 CALENDAR,13,2024-10-18,23.39,98.89,42.86,$70.00,$-32.28,$79.55,https://quickchart.io/chart/render/sf-1667bb93-fe7c-4e86-b8e0-ecafd82c27f0
PDP RIFFMASTER WIRELESS GUITAR CONTROLLER FOR PLAYSTATION,21,2024-10-21,109.99,258.81,142.31,$175.00,$-49.77,$198.87,https://quickchart.io/chart/render/sf-9d15223f-da2e-4de8-b7bc-c7e3ab592931
PDP RIFFMASTER WIRELESS GUITAR CONTROLLER FOR XBOX,8,2024-10-23,104.89,199.02,131.48,$175.00,$-59.30,$198.87,https://quickchart.io/chart/render/sf-97101f33-491b-40e7-8387-c94d72ac0221
PIONEER DJ DDJ-400 2 DECK,10,2024-10-17,217.05,389.0,275.67,$275.00,$-32.41,$312.51,https://quickchart.io/chart/render/sf-c5b262a9-79d8-4766-9ed6-ed0a19f637c2
PLAYSTATION 5 CONSOLE COVERS MARVEL SPIDER MAN 2 LIMITED EDITION,9,2024-10-15,130.0,239.99,166.22,$80.00,$66.27,$90.90,https://quickchart.io/chart/render/sf-be4bf768-1df3-4abc-ab38-cc48ceb8d863
PLAYSTATION DUALSENSE WIRELESS CONTROLLER SPIDER MAN 2 LIMITED EDITION,17,2024-10-19,130.1,249.99,172.17,$100.00,$51.51,$113.63,https://quickchart.io/chart/render/sf-aa0b864c-749b-48aa-911c-831944624e89
PNY GEFORCE RTX 3090 REVEL,25,2024-10-18,650.0,849.97,675.74,$1200.00,$-605.35,$1363.64,https://quickchart.io/chart/render/sf-fd9bed97-8d9b-48fd-9845-6d0b7a01f243
PNY GEFORCE RTX 3090 UPRISING,19,2024-10-22,590.0,839.97,668.94,$1200.00,$-611.33,$1363.64,https://quickchart.io/chart/render/sf-a33b3d61-cb9b-4e36-9a83-662f4a5dce5f
PNY GEFORCE RTX 4090 VERTO,25,2024-10-23,1469.99,3480.0,1804.91,$2200.00,$-611.68,$2500.00,https://quickchart.io/chart/render/sf-1f9435f3-0b73-4d81-9a8a-b2f9d3e8dd63
PNY GEFORCE RTX 4090 VERTO OC,18,2024-10-23,1405.0,1899.99,1720.44,$2200.00,$-686.01,$2500.00,https://quickchart.io/chart/render/sf-9fda83df-c90d-4b44-8378-db1c9d538974
POKEMON SAS7 EVOLVING SKIES ELITE TRAINER BOX,16,2024-10-24,139.99,380.0,195.71,$50.00,$122.22,$56.81,https://quickchart.io/chart/render/sf-7a9a0ff0-8e83-403d-9536-a004090a6a6d
POKEMON TCG CELEBRATIONS ULTRA PREMIUM COLLECTION,24,2024-10-23,285.0,413.47,323.19,$190.00,$94.41,$215.90,https://quickchart.io/chart/render/sf-51fec116-d1f5-4fea-a1b4-b5eb69b54bd3
POKEMON TCG CHAMPION'S PATH ELITE TRAINER BOX,9,2024-10-22,59.0,91.49,78.62,$75.00,$-5.81,$85.23,https://quickchart.io/chart/render/sf-51adf47f-d3d9-4377-b33b-f6a135aba64b
POKEMON TCG HIDDEN FATES TIN,19,2024-10-22,46.5,175.0,74.26,$30.00,$35.35,$34.09,https://quickchart.io/chart/render/sf-1995ef27-41ef-4fde-b2df-e2924ff7cba2
POKEMON TCG SCARLET AND VIOLET SHROUDED FABLE MINI TIN,19,2024-10-17,59.99,126.49,80.89,$20.00,$51.18,$22.72,https://quickchart.io/chart/render/sf-ed2f8cf5-053c-450d-8eac-7a5e22a919ab
POKEMON TCG SCARLET VIOLET 35 POKEMON 151 BOOSTER BUNDLE,25,2024-10-23,39.99,164.99,54.96,$35.00,$13.36,$39.77,https://quickchart.io/chart/render/sf-c5ee54f0-d0f9-40b9-aca8-a4c76dc90ce2
POKEMON TCG SWORD AND SHIELD EVOLVING SKIES BOOSTER BOX,8,2024-10-23,640.0,829.0,745.99,$300.00,$356.47,$340.90,https://quickchart.io/chart/render/sf-cae62cf1-846d-43a4-a4b8-ca9072859fa7
POKEMON TCG SWORD AND SHIELD SILVER TEMPEST BOOSTER BOX,13,2024-10-21,118.88,218.23,155.96,$250.00,$-112.76,$284.10,https://quickchart.io/chart/render/sf-74990fe1-8d9b-45a1-914c-5ed9661cfa47
POKEMON TCG SUN MOON COSMIC ECLIPSE BOOSTER BOX,9,2024-09-30,860.0,1137.04,948.81,$150.00,$684.95,$170.45,https://quickchart.io/chart/render/sf-6f4a7324-6889-48c7-b64a-2af4c87b5b71
POWER RANGERS LIGHTNING COLLECTION GREEN RANGER 6 INCH,12,2024-10-23,24.99,100.0,64.7,$30.00,$26.94,$34.09,https://quickchart.io/chart/render/sf-463ca1ef-c173-483a-9499-5db9594c28d2
POWERCOLOR RADEON RX 7900 XTX RED DEVIL LIMITED EDITION,23,2024-10-22,700.0,1000.0,808.43,$1200.00,$-488.58,$1363.64,https://quickchart.io/chart/render/sf-9a805539-ab40-4018-8380-efbcdbdece78
RASPBERRY PI 4 MODEL B 2 GB,14,2024-10-21,39.99,129.99,53.5,$55.00,$-7.92,$62.51,https://quickchart.io/chart/render/sf-599d8b70-18e3-46aa-afcd-af7a152da92c
RASPBERRY PI 4 MODEL B 4 GB,18,2024-10-24,47.99,89.99,60.01,$65.00,$-12.19,$73.87,https://quickchart.io/chart/render/sf-0db7e0ca-7528-43a3-aa3d-2ddd1437c646
RASPBERRY PI 4 MODEL B 8 GB,14,2024-10-23,49.99,100.0,68.71,$85.00,$-24.54,$96.60,https://quickchart.io/chart/render/sf-5943a9b4-7c85-4d64-80ea-0170bb66bdca
RAVENSBURGER DISNEY LORCANA BOOSTER PACK 24 COUNT,10,2024-10-11,170.0,269.99,206.89,$150.00,$32.06,$170.45,https://quickchart.io/chart/render/sf-36301364-e6ae-42f5-8802-5b8a26a601d6
RAVENSBURGER DISNEY LORCANA D100 COLLECTORS EDITION TCG GIFT SET,20,2024-10-17,54.55,155.0,76.15,$200.00,$-132.99,$227.28,https://quickchart.io/chart/render/sf-0e705f6d-4230-43f8-9897-7644ada9ad57
RAVENSBURGER DISNEY LORCANA FIRST CHAPTER TCG GIFT SET,8,2024-10-14,82.98,220.0,121.56,$60.00,$46.97,$68.18,https://quickchart.io/chart/render/sf-de4e548b-efc1-49e0-a0cd-ce64a4567390
RAVENSBURGER DISNEY LORCANA RISE OF THE FLOODBORN TCG BOOSTER PACK,16,2024-10-23,103.3,169.97,141.0,$30.00,$94.08,$34.09,https://quickchart.io/chart/render/sf-b7aba053-9698-47d4-80fa-3df785c86fa1
RAVENSBURGER DISNEY LORCANA RISE OF THE FLOODBORN TROVE,20,2024-10-23,50.0,95.0,61.9,$200.00,$-145.53,$227.28,https://quickchart.io/chart/render/sf-c1f98318-ee37-4074-8c90-4df53e04cc26
RAVENSBURGER DISNEY LORCANA THE FIRST CHAPTER EVIL QUEEN,19,2024-10-24,170.0,269.95,222.12,$50.00,$145.47,$56.81,https://quickchart.io/chart/render/sf-5b021304-86a9-4c1b-aa7f-aef82c82c5e8
RAVENSBURGER DISNEY LORCANA THE FIRST CHAPTER MICKEY MOUSE DECK BOX,13,2024-10-23,185.0,269.95,225.67,$100.00,$98.59,$113.63,https://quickchart.io/chart/render/sf-68b9f7f8-3b09-4e00-909e-5fb3923e455d
RAVENSBURGER DISNEY LORCANA THE FIRST CHAPTER MICKEY MOUSE SLEEVE PACK,26,2024-09-19,64.25,84.0,72.76,$100.00,$-35.97,$113.64,https://quickchart.io/chart/render/sf-952626e0-8afb-48f0-a000-c173633b4d77
RAVENSBURGER DISNEY LORCANA THE FIRST CHAPTER STITCH PORTFOLIO,21,2024-10-24,170.0,269.95,221.01,$80.00,$114.49,$90.90,https://quickchart.io/chart/render/sf-f09c04d1-b8ad-4be9-9727-fda8a74870e9
RAVENSBURGER DISNEY LORCANA TROVE SET,10,2024-10-21,100.0,348.85,251.63,$60.00,$161.43,$68.18,https://quickchart.io/chart/render/sf-547afde7-34a5-4958-ab7b-df4f8e209ea3
RAZER CORE X EXTERNAL GPU ENCLOSURE,17,2024-10-19,236.0,526.48,319.84,$200.00,$81.46,$227.27,https://quickchart.io/chart/render/sf-17f2d776-3c6a-45dc-b655-e5c4667c94a0
RIPPLE VEGAN VANILLA PROTEIN SHAKE PACK OF 12,8,2024-10-24,25.0,59.64,35.05,$3.00,$27.84,$3.40,https://quickchart.io/chart/render/sf-2f26a25d-ede8-49d5-8d51-723cdf9d2bda
SAMSUNG 860 PRO 256 GB 25 INCH SSD,10,2024-10-17,45.0,159.95,84.73,$80.00,$-5.44,$90.91,https://quickchart.io/chart/render/sf-325af4fe-0826-43c2-a4c5-3a54993da8fd
SAMSUNG 990 PRO M2 1000GB,18,2024-10-24,84.0,151.0,98.79,$5.00,$81.94,$5.68,https://quickchart.io/chart/render/sf-807e00f3-2e4c-46b8-8cdf-e5c3a29a1267
SAPPHIRE RADEON RX 7900 XT,26,2024-10-23,520.0,694.99,608.25,$1100.00,$-564.74,$1250.01,https://quickchart.io/chart/render/sf-9065351a-84eb-4cd4-916e-5cce90e8b171
SAPPHIRE RADEON RX 7900 XTX,10,2024-10-22,680.0,1017.99,833.19,$1200.00,$-466.79,$1363.64,https://quickchart.io/chart/render/sf-16de4c4d-20f4-4ab5-b4be-b6242c010ce9
SONY DUALSENSE WIRELESS CONTROLLER 30TH ANNIVERSARY,10,2024-10-24,113.97,140.0,130.38,$100.00,$14.73,$113.63,https://quickchart.io/chart/render/sf-2cff052e-9021-48a7-b47e-389ae9528691
SONY DUALSENSE WIRELESS CONTROLLER FORTNITE LIMITED EDITION,22,2024-10-24,100.0,150.0,129.62,$100.00,$14.07,$113.63,https://quickchart.io/chart/render/sf-b80e0545-8de6-4608-892e-c56bc89c781d
SONY DUALSENSE WIRELESS CONTROLLER MULTICOLORED,11,2024-10-24,29.0,249.99,92.52,$100.00,$-18.58,$113.64,https://quickchart.io/chart/render/sf-9e610e2c-161b-46a8-a686-97a2a89f0138
SONY PLAYSTATION 5 DIGITAL,8,2024-10-24,325.99,429.99,378.23,$600.00,$-267.16,$681.82,https://quickchart.io/chart/render/sf-ab840111-7b92-4d1a-855b-36296e3b6281
SONY PLAYSTATION 5 DIGITAL 30TH ANNIVERSARY BUNDLE,20,2024-10-24,710.0,799.99,739.93,$800.00,$-148.86,$909.10,https://quickchart.io/chart/render/sf-67d95441-1cd7-42fa-8c2d-f146db9e69cf
SONY PLAYSTATION 5 DIGITAL DISC DRIVE SLIM,7,2024-10-23,109.99,123.95,115.41,$120.00,$-18.44,$136.37,https://quickchart.io/chart/render/sf-4353d896-cf93-47c1-b195-6f9fa2952058
SONY PLAYSTATION 5 DISC SPIDER MAN 2 BUNDLE,15,2024-10-23,419.99,847.43,559.95,$650.00,$-157.24,$738.64,https://quickchart.io/chart/render/sf-954c207a-9a54-4dd6-92f1-0c9db3ce3bf7
SONY PLAYSTATION 5 PRO,11,2024-10-24,889.99,3900.0,2952.64,$1000.00,$1598.32,$1136.36,https://quickchart.io/chart/render/sf-30c2d4f6-fcae-4320-a0d9-680ee0ca139a
SORCERY TCG CONTESTED REALM BETA EDITION BOOSTER BOX,21,2024-10-23,149.99,257.57,196.89,$200.00,$-26.74,$227.28,https://quickchart.io/chart/render/sf-dac528a4-54de-46f7-a5bd-ad3ee76fa832
SPARKLING ICE CAFFEINE CHERRY VANILLA SPARKLING WATER,21,2024-10-22,20.35,29.99,22.67,$3.00,$16.95,$3.40,https://quickchart.io/chart/render/sf-7be31ef3-b0bf-4a29-9314-b03d9623b0ae
SPEAK AND SING DOLL 16 TALL INTERACTIVE TOY,16,2024-10-16,49.97,99.99,59.74,$150.00,$-97.43,$170.46,https://quickchart.io/chart/render/sf-7d9fc742-554c-4d54-b760-adc6f49a756c
SQUISHMALLOW POKEMON 14 GENGAR PLUSH,17,2024-10-19,24.99,50.99,32.09,$40.00,$-11.76,$45.46,https://quickchart.io/chart/render/sf-bd6c45d2-0b2c-4eaf-bcd5-f37177be2a10
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ ABALONE,12,2024-10-07,20.0,79.99,39.64,$75.00,$-40.12,$85.23,https://quickchart.io/chart/render/sf-6ba5b78a-6bcc-4cd9-8720-9bc8cf007dc5
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ AQUA,13,2024-10-07,20.0,79.99,41.84,$75.00,$-38.18,$85.23,https://quickchart.io/chart/render/sf-629362f0-054b-49af-a0ad-427a969d6fc0
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ AZALEA,13,2024-10-07,20.0,79.99,42.86,$50.00,$-12.28,$56.82,https://quickchart.io/chart/render/sf-3b460269-01b7-4e41-b6dd-9e99ea35c59e
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ CHAMBRAY,12,2024-10-04,25.0,79.99,49.11,$50.00,$-6.78,$56.82,https://quickchart.io/chart/render/sf-4fe80652-44ef-4c82-90f6-dcc976263a20
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ COAL,14,2024-10-11,20.0,79.99,41.83,$50.00,$-13.19,$56.82,https://quickchart.io/chart/render/sf-fd7fb733-892b-4b47-a856-525ce0703719
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ CORNFLOWER,13,2024-10-22,26.0,79.99,54.47,$50.00,$-2.07,$56.82,https://quickchart.io/chart/render/sf-9e0db5a5-ed80-47ce-a572-d5dac89b6b6d
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ CREAM,14,2024-10-07,20.0,100.0,47.2,$50.00,$-8.46,$56.82,https://quickchart.io/chart/render/sf-df67a336-5309-4431-b9c1-41f535809233
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ DRIFTWOOD,13,2024-10-04,20.5,79.99,44.52,$50.00,$-10.82,$56.82,https://quickchart.io/chart/render/sf-04ad7fb4-d2c9-49ed-b26d-ff1c686a3199
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ EUCALYPTUS,13,2024-10-07,20.0,69.63,37.04,$50.00,$-17.40,$56.82,https://quickchart.io/chart/render/sf-da808d38-a02f-429d-b937-3d837e3f134a
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ GRAPEFRUIT,13,2024-10-04,20.5,79.99,41.27,$50.00,$-13.68,$56.82,https://quickchart.io/chart/render/sf-96e0b729-c7ff-439b-aedf-8b6049889520
