searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
Metazoo Wilderness Poker Cards,9,2024-08-11,7.99,19.95,13.29,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d675bfa8-ceed-46e0-992f-417d7b4a106f
100 Soft Dumpster Fire This Is Fine Vinyl Figure,21,2024-08-21,34.95,62.0,41.17,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e8339c32-5988-4c7d-ad3b-3fb5e2708acd
METAZOO ELDER MATLOX NIGHTFALL THEME DECK 1ST EDITION NEW SEALED,13,2024-08-21,16.99,51.0,32.66,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2985709e-4e84-4a5f-a05c-a03d9bb760dc
Nintendo Amiibo Metroid Dread Samus and EMMI Figures 2 Pack Set BRAND NEW,7,2024-08-16,12.99,19.99,15.99,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1e4ccaec-ce21-426e-8201-9074a7d3bbff
Pink Gold Peach Hot Wheels Mario Kart Princess SDCC 2022 New Sealed,9,2024-08-11,32.69,84.7,51.2,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-254e890c-8d38-47b2-aa7f-b7d34a5343f0
Prototype Boba Fett Retro Vintage Collection Star Wars Target Exclusive,6,2024-08-14,15.0,25.99,19.64,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ca1dfa84-20a6-44b9-9874-8545bd7627d0
SDCC 2022 Toxic Waste Dumpster Fire Exclusive 100 Soft,18,2024-08-12,62.95,175.0,88.32,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3447834c-5232-481f-8cbe-6f3ac8b2849b
Star Wars 2021 Retro Collection Storm Trooper Prototype Edition Figure,15,2024-08-03,9.99,19.99,14.08,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e4b8703a-ff9c-4a1c-b4fa-da19dacf61ab
Star Wars The Black Series Artillery Stormtrooper AMAZON EXCLUSIVE IN HAND,19,2024-08-16,27.99,100.0,49.19,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3c86fae7-e975-4fdb-ab0c-ae6cf4bf062d
Topps Chrome Star Wars Galaxy Vintage Star Wars Cards Insert V-1,6,2024-08-17,2.99,5.0,3.74,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e225110f-5031-48af-ac16-3ff144b8fe54
Lego 40583 Houses of the World 1,21,2024-08-21,30.0,127.47,44.4,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6ce45251-43e3-4627-b283-70128ea56383
Lego 40630 Brickheadz Lord of the Rings Frodo and Gollum,13,2024-08-15,8.0,54.99,25.68,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-dc8460aa-740b-473d-9b6a-b02ca521d054
Pokemon Japanese Shiny Treasure Ex Booster Box,20,2024-08-21,31.0,156.35,57.62,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9bae3e6e-0d4b-4d64-96db-9e1bc9ae81eb
Pokemon Japanese Crimson Haze Booster Box,13,2024-08-21,43.99,100.0,57.17,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-01d4e4df-cff7-4581-bc17-bdce00991630
Pokemon Japanese Cyber Judge Booster Box,14,2024-08-21,36.75,203.27,66.68,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a013f100-a73f-4d99-be16-debec2a92f55
Pokemon Japanese Future Flash Booster Box,16,2024-08-18,19.99,69.99,44.89,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b8171b5a-2283-4ce0-b56b-2f3957ca8be1
Pokemon Japanese Ancient Roar Booster Box,12,2024-08-21,26.0,69.99,47.09,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ab047cb9-109a-4273-8d29-9085ff2ab2ee
Pokemon Japanese Wild Force Booster Box,21,2024-08-21,31.0,79.0,44.61,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-54722c47-69f5-4af0-a2c2-c792cfe932ac
